,(AO)Percentage SLAs Met,Ageing,Average Resolution Effort - Incidents,Average Resolution Effort - Problems,Backlog Processing Efficiency - Incidents,Backlog Processing Efficiency - Problems,Delivered Defects,clusters,scores,anomaly,warning
1855,100,0,1.24,1.71,0.99,1,1,0,0.234400605,0,No issues detected
1856,100,0,4.79,26.07,1.02,1,0,0,0.232557925,0,No issues detected
1857,100,0,4.53,26.21,1.02,1,0,0,0.2326896,0,No issues detected
1858,100,0,4.61,26.07,1.02,1,0,0,0.232557925,0,No issues detected
1859,100,0,5.94,13,2.44,1.33,2,0,0.209715681,0,No issues detected
1860,100,2,2.72,10.72,1.8,-0.74,6,0,0.183999747,0,No issues detected
1861,100,2,2.79,7.58,1.2,1.58,1,0,0.219757701,0,No issues detected
1862,100,0,2.94,10,0.99,1,0,0,0.233478884,0,No issues detected
1863,100,0,4.71,2.91,1,0.88,0,0,0.231494267,0,No issues detected
1864,100,4,2.22,14.43,1.37,1,0,0,0.227493089,0,No issues detected
1865,100,0,6.22,1,1,1,0,0,0.234171903,0,No issues detected
1866,100,0,7.58,2.63,0.8,1.07,0,0,0.230185014,0,No issues detected
1867,95.59,3,0.64,8.65,1,1,0,0,0.206535963,0,No issues detected
1868,100,2,1.48,5.32,1.02,1.15,0,0,0.226625296,0,No issues detected
1869,100,30,2.44,59.17,0.98,1.14,0,0,0.160064224,0,No issues detected
1870,95,1,7.98,6.5,0.98,0.93,0,0,0.21073489,0,No issues detected
1871,100,0,2.8,21.43,0.99,1,0,0,0.232485154,0,No issues detected
1872,100,0,4.55,10,1,1,0,0,0.235535238,0,No issues detected
1873,100,0,11,5.14,1,1,0,0,0.22805335,0,No issues detected
1874,100,0,11,5.14,1,1,0,0,0.22805335,0,No issues detected
1875,100,0,1,1,1,1,0,0,0.235544643,0,No issues detected
1876,100,0,5,10,1.13,1,0,0,0.23293919,0,No issues detected
1877,100,0,6.1,31.76,1,0.94,0,0,0.233581987,0,No issues detected
1878,100,0,22.5,11.59,1.07,1,1,0,0.207257408,0,No issues detected
1879,100,0,6.34,6.27,1.15,1.15,0,0,0.227778692,0,No issues detected
1880,100,0,176,176,1,1,0,3,0.015856301,0,No issues detected
1881,100,0,176,176,1,1,0,3,0.015856301,0,No issues detected
1882,100,0,7,23,1,1,0,0,0.229390694,0,No issues detected
1883,100,0,6.49,29.2,1.01,2.5,0,0,0.212970743,0,No issues detected
1884,100,0,4.5,13.5,-1.21,1,10,0,0.184324275,0,No issues detected
1885,100,0,4.51,4,0.89,1,0,0,0.234507672,0,No issues detected
1886,100,0,4.87,5,0.97,1,0,0,0.234771501,0,No issues detected
1887,100,0,4.68,1.15,0.85,0.88,0,0,0.230702339,0,No issues detected
1888,100,0,22.69,194.29,1,1,0,3,0.130441691,0,No issues detected
1889,100,0,20.61,185,1.03,1,0,3,0.13905311,0,No issues detected
1890,100,0,1.07,5.07,0.93,1.44,0,0,0.228488006,0,No issues detected
1891,100,0,20.95,40.97,0.92,1.14,24,0,0.164164994,0,No issues detected
1892,100,0,11.33,31.18,0.87,1.56,33,0,0.165463921,0,No issues detected
1893,100,0,1.67,1.75,1,1,0,0,0.235055743,0,No issues detected
1894,100,0,9,5,1,1,0,0,0.232058205,0,No issues detected
1895,100,0,0,0,-0.63,2.62,0,0,0.193998198,0,No issues detected
1896,100,0,7.91,125.38,1.22,1,0,3,0.193319674,0,No issues detected
1897,100,0,52.52,4,0.7,1,0,0,0.149723143,0,No issues detected
1898,100,0,0,0,-0.63,2.62,0,0,0.193998198,0,No issues detected
1899,100,0,0,0,-10,-4.86,0,0,0.071260931,0,No issues detected
1900,100,0,0,2.44,5,1.37,0,0,0.161091176,0,No issues detected
1901,100,0,9.75,3.9,0.92,0.8,1,0,0.226208613,0,No issues detected
1902,100,0,3.34,12.5,1.55,0.29,0,0,0.225473783,0,No issues detected
1903,100,0,6.32,103,1.09,0.33,0,0,0.188706005,0,No issues detected
1904,100,60,1.25,15.33,1.02,1,0,0,0.142988778,0,No issues detected
1905,100,60,1.25,15.33,1.02,1,0,0,0.142988778,0,No issues detected
1906,100,0,4.43,15.25,1.1,1,0,0,0.234565566,0,No issues detected
1907,100,0,4.6,14.2,1.04,1,0,0,0.233951906,0,No issues detected
1908,100,0,0.41,20,1.38,1,0,0,0.229245498,0,No issues detected
1909,100,0,11.52,0,1.03,0.85,0,0,0.2269317,0,No issues detected
1910,75,16,2.61,39.6,1.07,1.11,0,0,0.082700941,0,No issues detected
1911,75,16,2.61,39.6,1.07,1.11,0,0,0.082700941,0,No issues detected
1912,100,0,0.05,0.25,1.58,1.33,4,0,0.220689298,0,No issues detected
1913,99.88,0,2,2.01,1,1,0,0,0.231186895,0,No issues detected
1914,99.88,0,2,2,1.01,0.99,0,0,0.231186895,0,No issues detected
1915,116.67,6,4.53,0.32,0.65,-3.41,7,0,0.06814943,0,No issues detected
1916,100,13,4.93,40,1.05,0.67,0,0,0.2111821,0,No issues detected
1917,100,0,3.98,9,1.43,1,0,0,0.23047037,0,No issues detected
1918,100,0,5.6,15.7,1,1.57,0,0,0.227908445,0,No issues detected
1919,100,0,5,20,1,1,0,0,0.232036801,0,No issues detected
1920,100,0,10.9,9,0.88,1,1,0,0.225838742,0,No issues detected
1921,90.91,66,4.24,40,0.93,5,1,0,0.041229364,0,No issues detected
1922,100,0,1.75,8.85,0.77,1,9,0,0.21501601,0,No issues detected
1923,100,0,4.74,10.3,1.07,0.91,0,0,0.23314485,0,No issues detected
1924,100,0,3.98,9,1.43,1,0,0,0.23047037,0,No issues detected
1925,100,0,0.25,0.25,1,1,20,0,0.194956701,0,No issues detected
1926,100,0,2.18,9,1,1,0,0,0.235613054,0,No issues detected
1927,100,0,2.18,9,1,1,0,0,0.235613054,0,No issues detected
1928,99.11,0,0,0,1.13,-0.14,0,0,0.208995224,0,No issues detected
1929,100,31,4.85,10.25,1.03,1.78,0,0,0.166573493,0,No issues detected
1930,100,0,0.25,0.72,1,1,0,0,0.234611044,0,No issues detected
1931,100,0,4.11,151,1.02,1,0,3,0.17021479,0,No issues detected
1932,100,0,1,1,1.13,1,17,0,0.19982976,0,No issues detected
1933,100,26,2.68,34,0.97,1,1,0,0.184160263,0,No issues detected
1934,100,0,6,4.24,1,1,0,0,0.234068271,0,No issues detected
1935,100,0,2,4.25,1,1,0,0,0.235275325,0,No issues detected
1936,100,0,2.22,4.21,1,1,0,0,0.235735926,0,No issues detected
1937,100,0,4.36,0,1.09,5,0,0,0.19709398,0,No issues detected
1938,100,0,5.07,5.16,1,1,0,0,0.235096032,0,No issues detected
1939,100,0,25.33,5,1,1,0,0,0.204014427,0,No issues detected
1940,100,0,3.27,0,1.11,1,2,0,0.23294291,0,No issues detected
1941,25,167,4.66,4.8,1.18,-0.05,0,0,-0.177782997,1,No issues detected
1942,66.67,167,4.69,8,1.18,-0.03,0,0,-0.081622792,1,No issues detected
1943,100,0,1.32,22.5,0.49,0.5,0,0,0.215230106,0,No issues detected
1944,100,0,2.08,15,1,1,0,0,0.23474054,0,No issues detected
1945,100,0,4.9,1.67,0.96,0.6,0,0,0.228750953,0,No issues detected
1946,100,0,4.06,8.78,1.07,0.82,0,0,0.232013493,0,No issues detected
1947,100,0,0.25,0.25,1,1,25,0,0.187809117,0,No issues detected
1948,100,0,4,20,1,1,0,0,0.232673887,0,No issues detected
1949,100,0,1,1,1,1,16,0,0.207719541,0,No issues detected
1950,100,0,3.91,5.63,1,1,0,0,0.234757588,0,No issues detected
1951,100,0,3.53,49.25,1,1,2,0,0.226891279,0,No issues detected
1952,100,0,8.67,32.2,1,1,3,0,0.228986755,0,No issues detected
1953,100,1,10.99,1.29,3.32,0.96,1,0,0.19428109,0,No issues detected
1954,100,0,10,12.5,1,1,1,0,0.228806866,0,No issues detected
1955,100,0,7.08,8,1.55,1.2,0,0,0.226216174,0,No issues detected
1956,90,0,1.24,10,1.24,1,0,0,0.192368365,0,No issues detected
1957,100,0,4.83,25,0.85,1,0,0,0.233898644,0,No issues detected
1958,100,0,9.71,20,1,1,0,0,0.228718317,0,No issues detected
1959,100,0,2.37,1.4,0.78,1,0,0,0.232093724,0,No issues detected
1960,100,0,1.73,2.11,0.94,0.82,0,0,0.230235301,0,No issues detected
1961,100,0,9.55,9.55,1,1,222,4,0.018789653,0,Your Delivered Defects value looks very high compared to normal (atleast 43 times higher)
1962,100,0,10.21,35.5,0.95,0.67,0,0,0.223743469,0,No issues detected
1963,100,0,4.3,3.83,1.18,1,0,0,0.232508848,0,No issues detected
1964,100,0,1.85,1.43,1.01,1,0,0,0.235055743,0,No issues detected
1965,100,0,10.18,5.16,1,1,0,0,0.229013879,0,No issues detected
1966,100,0,4.36,27,1.01,1,0,0,0.236385118,0,No issues detected
1967,100,0,11.29,26.57,0.88,1.5,0,0,0.222182678,0,No issues detected
1968,100,0,24.55,9,1.55,1,0,0,0.20307657,0,No issues detected
1969,100,0,5.25,31.94,1,0.5,0,0,0.226082469,0,No issues detected
1970,100,0,5.01,84.52,1,0.23,0,0,0.198686534,0,No issues detected
1971,99.56,0,3.25,16.35,1.32,1.9,0,0,0.221983783,0,No issues detected
1972,100,0,9.77,80,1.16,4,0,0,0.174034685,0,No issues detected
1973,100,0,9.74,80,0.99,1,0,0,0.210355796,0,No issues detected
1974,100,1,10.99,1.29,3.32,0.96,1,0,0.19428109,0,No issues detected
1975,100,0,10,20,0.29,-0.5,2,0,0.189441423,0,No issues detected
1976,100,0,2.08,15,1,1,0,0,0.23474054,0,No issues detected
1977,100,0,3.07,6.17,0.99,0.75,0,0,0.232162796,0,No issues detected
1978,100,0,3.62,1.67,1.13,1.25,0,0,0.227811221,0,No issues detected
1979,100,0,10,10,1,1,52,0,0.14574585,0,No issues detected
1980,100,0,10,10,1,1,50,0,0.15262769,0,No issues detected
1981,100,0,9.59,3.5,1.03,1,0,0,0.231814769,0,No issues detected
1982,100,0,2.38,2,1,1,0,0,0.233574021,0,No issues detected
1983,100,0,6.22,1,1,1,0,0,0.234171903,0,No issues detected
1984,100,0,6.22,1,1,1,0,0,0.234171903,0,No issues detected
1985,100,0,4.11,2,1.67,1,0,0,0.226089736,0,No issues detected
1986,100,0,0.58,4,1.14,-0.27,5,0,0.196137252,0,No issues detected
1987,100,0,0.58,4,1.14,-0.27,5,0,0.196137252,0,No issues detected
1988,100,0,0.66,9,0.87,-2,8,0,0.155642766,0,No issues detected
1989,81.48,0,3.62,40.45,1,0.95,0,0,0.165131575,0,No issues detected
1990,100,0,27.96,35.87,0.92,0.61,0,0,0.185620068,0,No issues detected
1991,100,1,11.16,11.5,0.94,-2,0,0,0.17648627,0,No issues detected
1992,100,0,5.84,10,0.98,2,0,0,0.223627154,0,No issues detected
1993,100,0,2,35,1.19,1,0,0,0.232265375,0,No issues detected
1994,100,0,0.33,3,1,0.5,0,0,0.225223413,0,No issues detected
1995,100,0,1.25,3.33,1,1,0,0,0.23400401,0,No issues detected
1996,100,0,4.45,35.18,1,0.38,0,0,0.224108133,0,No issues detected
1997,100,0,0.61,3,0.84,1,8,0,0.222307086,0,No issues detected
1998,100,0,0.66,9,0.87,-2,8,0,0.155642766,0,No issues detected
1999,100,0,2,2,1,1,0,0,0.234583343,0,No issues detected
2000,100,0,176,176,1,1,0,3,0.015856301,0,No issues detected
2001,100,0,7,24,1,1,0,0,0.228538237,0,No issues detected
2002,100,0,7.74,1,1.23,1,12,0,0.211688234,0,No issues detected
2003,100,0,3.62,6.5,1,1,0,0,0.234504904,0,No issues detected
2004,100,0,0.23,1,1,1,0,0,0.234998342,0,No issues detected
2005,100,0,4,1,1.25,1,0,0,0.232663869,0,No issues detected
2006,100,0,10,10,1,1,0,0,0.228795373,0,No issues detected
2007,100,0,15.02,38,1.12,1,10,0,0.205313177,0,No issues detected
2008,100,0,4.13,7,1,1,0,0,0.234826898,0,No issues detected
2009,90,0,7.7,0,0.55,0.67,0,0,0.189783037,0,No issues detected
2010,100,0,4.28,14.43,1.05,0.89,0,0,0.232693386,0,No issues detected
2011,100,0,8.25,33,0.86,1,0,0,0.229693819,0,No issues detected
2012,100,0,5.46,20,1.04,1,0,0,0.231694955,0,No issues detected
2013,100,20,19.69,5.71,5.07,1.56,0,0,0.086624655,0,No issues detected
2014,100,0,8.87,22.5,0.82,1,0,0,0.230479367,0,No issues detected
2015,100,0,3.11,2.16,2.8,1,0,0,0.209705444,0,No issues detected
2016,100,0,6.76,23.73,0.86,3,0,0,0.205677215,0,No issues detected
2017,100,0,9.2,30,1.15,1,10,0,0.214708672,0,No issues detected
2018,100,13,4.93,40,1.05,0.67,0,0,0.2111821,0,No issues detected
2019,100,0,1.25,1.13,1,1,1,0,0.234691454,0,No issues detected
2020,100,0,0,0,1,1,0,0,0.234192172,0,No issues detected
2021,100,0,0,0,1,1,0,0,0.234192172,0,No issues detected
2022,100,0,2.45,44.9,0.95,0.63,0,0,0.22291223,0,No issues detected
2023,100,0,1.68,1.82,1,1,0,0,0.235055743,0,No issues detected
2024,100,0,1.7,1.86,1,1,0,0,0.235055743,0,No issues detected
2025,100,0,9,5,1,1,0,0,0.232058205,0,No issues detected
2026,100,0,10.83,30,1,1,0,0,0.224917437,0,No issues detected
2027,100,1,10.86,30,1,1,0,0,0.225320344,0,No issues detected
2028,100,0,10.9,20,1.04,14,0,0,0.080887141,0,No issues detected
2029,100,0,1.38,1.57,1,1,1,0,0.234400605,0,No issues detected
2030,100,0,0,0,1,1,0,0,0.234192172,0,No issues detected
2031,100,0,2.08,2.68,0.75,1,0,0,0.233228859,0,No issues detected
2032,100,0,9.96,20,1.07,3.5,0,0,0.201440452,0,No issues detected
2033,75,15,1.96,14.17,1.02,3,0,0,0.062134369,0,No issues detected
2034,100,0,5.68,8.85,1,1,0,0,0.233315594,0,No issues detected
2035,100,0,5.53,40.58,0.96,2.4,0,0,0.213140006,0,No issues detected
2036,100,0,5.26,8.25,1.08,0.67,0,0,0.230831636,0,No issues detected
2037,97.4,0,3.46,22.86,1,1,0,0,0.222302425,0,No issues detected
2038,100,0,15.23,60,0.57,0.75,0,0,0.205542626,0,No issues detected
2039,100,30,3.2,59.77,0.97,1.37,0,0,0.153874419,0,No issues detected
2040,100,0,9,308,1.23,0.06,0,3,0.071389298,0,No issues detected
2041,100,0,2.63,308,1.44,0.06,0,3,0.068258008,0,No issues detected
2042,100,0,1.67,104.14,1,1.17,0,0,0.199983068,0,No issues detected
2043,100,0,4,20,10,2,2,0,0.084821482,0,No issues detected
2044,100,0,6,6,1,1,0,0,0.234068271,0,No issues detected
2045,100,0,1,1,1,1,1,0,0.234691454,0,No issues detected
2046,100,0,1.56,2,0.81,1,0,0,0.23304641,0,No issues detected
2047,100,0,2.38,5.69,1.63,1.12,0,0,0.225851305,0,No issues detected
2048,100,0,3.75,18.33,1,1,0,0,0.232604093,0,No issues detected
2049,100,0,0.05,0.25,1.58,1.33,4,0,0.220689298,0,No issues detected
2050,100,0,1.24,2,1.03,1,0,0,0.235254596,0,No issues detected
2051,100,0,3.59,24.38,1,1,0,0,0.231990599,0,No issues detected
2052,100,0,0.66,10,0.95,1,0,0,0.23086747,0,No issues detected
2053,100,0,0,0,1,1,0,0,0.234192172,0,No issues detected
2054,100,0,2.19,1,59,1,8,0,0.025538394,0,No issues detected
2055,100,2,8.61,6.5,1.37,1,1,0,0.224978011,0,No issues detected
2056,100,3,3.64,100,1,1,0,0,0.201948225,0,No issues detected
2057,100,2,69,42,1,1,0,0,0.125362963,0,No issues detected
2058,100,0,2,2,0.97,1,0,0,0.233417401,0,No issues detected
2059,100,0,5.33,6,1,1,0,0,0.233439381,0,No issues detected
2060,100,0,4,12,1,1,0,0,0.234625306,0,No issues detected
2061,98.39,0,0,0,1.1,1.33,0,0,0.223742962,0,No issues detected
2062,99,0,0,0,1.04,-0.13,0,0,0.210897961,0,No issues detected
2063,100,5,0.58,0,1,2.04,0,0,0.21774793,0,No issues detected
2064,100,1,6.56,1,1,1,0,0,0.230103415,0,No issues detected
2065,100,1,6.28,1,1,1,0,0,0.230912981,0,No issues detected
2066,100,0,8.48,1,1.11,1,0,0,0.232132313,0,No issues detected
2067,100,0,0,0.19,0.79,0.84,1,0,0.229361172,0,No issues detected
2068,100,0,0,0.19,0.79,0.84,1,0,0.229361172,0,No issues detected
2069,100,0,2.56,15,0.96,1,0,0,0.233775744,0,No issues detected
2070,100,0,1.29,15,1,1,0,0,0.23429856,0,No issues detected
2071,88.89,0,2.24,15,1,1,0,0,0.192873645,0,No issues detected
2072,100,0,4.95,15,0.98,1,0,0,0.233626173,0,No issues detected
2073,100,0,1.34,300.83,2.73,3,0,3,0.041513537,0,No issues detected
2074,100,0,8.95,20,1,1,38,0,0.169676717,0,No issues detected
2075,100,18,6.94,21.43,1.02,1.08,0,0,0.202497403,0,No issues detected
2076,100,0,4.38,5.09,0.96,1,0,0,0.235383538,0,No issues detected
2077,100,0,4.38,4.67,-0.89,-0.5,0,0,0.184028842,0,No issues detected
2078,106.98,0,4.25,3.44,2.67,0.9,0,0,0.175003796,0,No issues detected
2079,100,0,0,0.1,0.98,0.89,1,0,0.2322871,0,No issues detected
2080,100,0,0,0.12,0.69,0.87,1,0,0.23119569,0,No issues detected
2081,100,0,4.07,9.7,1.08,10,0,0,0.125213481,0,No issues detected
2082,100,0,1.78,0.81,1.01,1,0,0,0.235345976,0,No issues detected
2083,100,0,2.05,2.37,1,1,0,0,0.234703768,0,No issues detected
2084,100,0,1.4,5,1.29,1,0,0,0.23027453,0,No issues detected
2085,100,0,4.38,5.09,0.96,1,0,0,0.235383538,0,No issues detected
2086,100,0,10.5,12.33,1,1,0,0,0.228379747,0,No issues detected
2087,100,0,10.8,7.33,1,1,0,0,0.227943653,0,No issues detected
2088,100,0,0.94,1,1.07,1.18,3,0,0.22884148,0,No issues detected
2089,100,5,0.96,1.63,1.03,1.07,0,0,0.225910196,0,No issues detected
2090,95.58,0,2.94,5.48,1.12,0.87,0,0,0.218559913,0,No issues detected
2091,92.18,0,2.72,5.7,1.03,1.69,0,0,0.189140018,0,No issues detected
2092,100,0,6.09,40,1,1,0,0,0.232091658,0,No issues detected
2093,100,0,4.25,6.5,1,1,0,0,0.234826898,0,No issues detected
2094,100,0,3.75,7,0.8,1,0,0,0.234273703,0,No issues detected
2095,100,0,5,8,0.87,1,0,0,0.233893897,0,No issues detected
2096,100,0,13.54,135.39,1.3,1.13,0,3,0.168682121,0,No issues detected
2097,100,0,1,1,1.2,25,0,0,0.031032724,0,No issues detected
2098,100,0,0.88,1,1.46,3.43,0,0,0.20454375,0,No issues detected
2099,100,0,0.61,3,0.84,1,8,0,0.222307086,0,No issues detected
2100,100,22,0,0,1.01,1.6,0,0,0.188439111,0,No issues detected
2101,97.14,1,9.21,6.67,0.95,0.97,0,0,0.21815453,0,No issues detected
2102,100,0,12.59,64.25,0.98,2,0,0,0.20360003,0,No issues detected
2103,100,0,14.56,170,0.95,0.25,0,3,0.140229842,0,No issues detected
2104,100,0,5.08,31.67,1.13,1,1,0,0.231351976,0,No issues detected
2105,100,0,4.71,26.67,1.13,1,1,0,0.232158322,0,No issues detected
2106,100,0,0,1,0.95,1,0,0,0.234269658,0,No issues detected
2107,79.51,0,5.81,0.06,1.19,0.64,85,0,0.03212067,0,No issues detected
2108,100,0,1.39,11,1,1,0,0,0.233616488,0,No issues detected
2109,100,0,1.39,10,1.02,1,0,0,0.233313022,0,No issues detected
2110,100,0,8.48,39.75,1.1,0.8,0,0,0.228095036,0,No issues detected
2111,100,0,6.52,41.5,1,1,0,0,0.230351699,0,No issues detected
2112,100,2,6.53,34.88,0.93,0.8,0,0,0.223137767,0,No issues detected
2113,100,16,2.61,39.6,1.07,1.11,0,0,0.207386838,0,No issues detected
2114,96.43,52,24.36,4,1.04,1,0,0,0.098879769,0,No issues detected
2115,100,1,5.83,18,1,1.67,0,0,0.225123472,0,No issues detected
2116,100,0,31.17,38.54,1,1,0,0,0.18587793,0,No issues detected
2117,100,0,0.23,1,1,1,0,0,0.234998342,0,No issues detected
2118,100,0,1.18,8,1,1,0,0,0.234221314,0,No issues detected
2119,100,0,10,10,1,1,0,0,0.228795373,0,No issues detected
2120,100,0,4,3.5,1.67,0.8,0,0,0.225570919,0,No issues detected
2121,100,0,2.49,66.75,0.96,0.2,0,0,0.213283149,0,No issues detected
2122,100,0,6.11,32.19,1,1,0,0,0.234378893,0,No issues detected
2123,100,0,6.11,32.19,1,1,0,0,0.234378893,0,No issues detected
2124,100,0,5.22,33.18,1,1.22,0,0,0.231122369,0,No issues detected
2125,100,0,6.51,15,1.2,1,0,0,0.229111276,0,No issues detected
2126,100,0,6.33,16,1.16,1,0,0,0.229242916,0,No issues detected
2127,100,1,0,0.04,0.93,0.9,20,0,0.183702195,0,No issues detected
2128,100,0,5.72,10.83,1,1,0,0,0.232833028,0,No issues detected
2129,100,0,6,9.87,1,1,0,0,0.233895167,0,No issues detected
2130,100,0,1,5,1,1,0,0,0.234954437,0,No issues detected
2131,100,0,0,0,1,1,0,0,0.234192172,0,No issues detected
2132,95.24,3,93,181.11,0.91,0.9,0,3,0.047946038,0,No issues detected
2133,100,0,4.92,4.87,1,1,0,0,0.235096032,0,No issues detected
2134,100,0,11.86,0,1.24,2,0,0,0.21517672,0,No issues detected
2135,95.28,6,1.69,2.91,1,1,0,0,0.204301419,0,No issues detected
2136,100,0,11.25,72,0.6,0.71,0,0,0.208565706,0,No issues detected
2137,100,0,16.15,26.67,0.57,0.6,0,0,0.209556687,0,No issues detected
2138,100,30,3.11,58.33,1.04,1,0,0,0.160557436,0,No issues detected
2139,100,0,45.01,0.8,0.78,1,0,0,0.165779035,0,No issues detected
2140,100,0,7.54,0,1,1,0,0,0.233760721,0,No issues detected
2141,100,0,5.22,20,0.83,0.67,0,0,0.230850346,0,No issues detected
2142,100,0,8,100,1,1,0,0,0.205051118,0,No issues detected
2143,100,0,8,100,0.94,0.29,0,0,0.195866498,0,No issues detected
2144,100,0,3.24,1,6.57,1,7,0,0.135931094,0,No issues detected
2145,100,2,8.84,2,1.3,1,0,0,0.224233533,0,No issues detected
2146,99.5,1,2.96,66.67,1,1,0,0,0.221640455,0,No issues detected
2147,100,0,14.17,14.17,2.14,2.14,0,0,0.184294788,0,No issues detected
2148,100,0,16.73,16.73,0.92,1,0,0,0.213899059,0,No issues detected
2149,100,0,6.17,40,0.96,1,0,0,0.23176397,0,No issues detected
2150,100,0,2,2,1,1,0,0,0.234583343,0,No issues detected
2151,100,0,1,1,1,1,0,0,0.235544643,0,No issues detected
2152,100,1,18.9,10.17,2.66,1.08,20,0,0.146085966,0,No issues detected
2153,100,0,4.87,1.5,1.58,1,0,0,0.229001398,0,No issues detected
2154,100,0,11.58,13,0.98,1.33,2,0,0.224377918,0,No issues detected
2155,100,0,7.47,41.6,0.96,0.92,14,0,0.203930881,0,No issues detected
2156,100,0,6.28,30.11,0.62,0.6,0,0,0.223735535,0,No issues detected
2157,100,1,18.49,10.17,1.38,1.08,20,0,0.165379512,0,No issues detected
2158,100,6,8.44,62.33,0.75,0.5,2,0,0.19154721,0,No issues detected
2159,100,2,88,24,1,1,0,0,0.118877351,0,No issues detected
2160,100,2,77,50,1,1,0,0,0.12092704,0,No issues detected
2161,100,2,88,32,1,1,0,0,0.119338692,0,No issues detected
2162,100,0,3.04,9.45,1.57,1,0,0,0.230941253,0,No issues detected
2163,100,0,4.5,10.4,1,1,0,0,0.235105503,0,No issues detected
2164,100,3,4.73,7.61,13.5,-1.81,0,0,0.046556518,0,No issues detected
2165,100,2,4.2,9.67,1.98,-1.09,0,0,0.17893507,0,No issues detected
2166,100,0,0,0,1.02,6,0,0,0.180819671,0,No issues detected
2167,100,0,4,1,1,1,0,0,0.235306684,0,No issues detected
2168,100,0,4,1,1,1,0,0,0.235306684,0,No issues detected
2169,100,5,1.27,1.46,1.03,1,0,0,0.227413757,0,No issues detected
2170,100,0,13.51,40.8,1.03,1.25,0,0,0.222720752,0,No issues detected
2171,100,0,8,65,1,1,0,0,0.220207262,0,No issues detected
2172,100,1,1.39,26,0.98,-0.83,3,0,0.188878862,0,No issues detected
2173,97.03,0,0,0,1.51,-0.2,0,0,0.192513788,0,No issues detected
2174,100,0,12.88,18,1.34,-0.38,0,0,0.199566324,0,No issues detected
2175,100,0,9.98,41.2,1.04,1,0,0,0.227830552,0,No issues detected
2176,100,0,1.92,1.86,1,1,0,0,0.235055743,0,No issues detected
2177,100,0,2.48,1.78,1.06,1.32,4,0,0.224007576,0,No issues detected
2178,101.16,0,7,20,0.97,1,0,0,0.227434217,0,No issues detected
2179,94.12,0,14.19,1,1.07,1,0,0,0.20028667,0,No issues detected
2180,100,0,10.95,42,1.04,1,0,0,0.226046686,0,No issues detected
2181,100,0,0.14,0.14,1,1,0,0,0.236469156,0,No issues detected
2182,90.91,66,4.24,40,0.93,11,1,0,-0.019415192,1,No issues detected
